013500004114	0000142355	8	8	20140605	08:00	20140605	16:00	20140608	07:00	20140608	07:07
013500004114	0000142545	8	8	20140605	08:00	20140605	16:00	20140608	07:12	20140608	07:15
013500004114	0000142361	8	8	20140605	08:00	20140605	16:00	20140608	07:20	20140608	07:22
013500004114	0000142377	8	8	20140605	08:00	20140605	16:00	20140608	07:27	20140608	07:30
013500004114	0000142437	8	8	20140605	08:00	20140605	16:00	20140608	07:35	20140608	07:40
013500004114	0000142386	8	8	20140605	08:00	20140605	16:00	20140608	07:45	20140608	07:50
013500004114	0000142358	8	8	20140605	08:00	20140605	16:00	20140608	07:55	20140608	07:57
013500004114	0000142440	8	8	20140605	08:00	20140605	16:00	20140608	08:02	20140608	08:05
013500004114	0000142436	8	8	20140605	08:00	20140605	16:00	20140608	08:10	20140608	08:12
013500004114	0000142505	8	8	20140605	08:00	20140605	16:00	20140608	08:17	20140608	08:20
013500004114	0000142443	8	8	20140605	08:00	20140605	16:00	20140608	08:25	20140608	08:35
013500004114	0000142456	8	8	20140605	08:00	20140605	16:00	20140608	08:40	20140608	08:42
013500004114	0000142464	8	8	20140605	08:00	20140605	16:00	20140608	08:47	20140608	08:50
013500004114	0000142452	8	8	20140605	08:00	20140605	16:00	20140608	08:55	20140608	08:57
013500004114	0000142451	8	8	20140605	08:00	20140605	16:00	20140608	09:02	20140608	09:22
013500004114	0000142520	8	8	20140605	08:00	20140605	16:00	20140608	09:27	20140608	09:40
013500004114	0000142532	8	8	20140605	08:00	20140605	16:00	20140608	09:45	20140608	09:50
013500004114	0000142348	8	8	20140605	08:00	20140605	16:00	20140608	09:55	20140608	10:00
013500004114	0000142499	8	8	20140605	08:00	20140605	16:00	20140608	10:05	20140608	10:07
013500004114	0000142422	8	8	20140605	08:00	20140605	16:00	20140608	10:12	20140608	10:15
013500004114	0000142392	8	8	20140605	08:00	20140605	16:00	20140608	10:20	20140608	10:22
013500004114	0000142359	8	8	20140605	08:00	20140605	16:00	20140608	10:27	20140608	10:32
013500004114	0000142488	8	8	20140605	08:00	20140605	16:00	20140608	10:37	20140608	10:40
013500004114	0000142466	8	8	20140605	08:00	20140605	16:00	20140608	10:45	20140608	10:47
013500004114	0000142460	8	8	20140605	08:00	20140605	16:00	20140608	10:52	20140608	10:55
013500004114	0000142385	8	8	20140605	08:00	20140605	16:00	20140608	11:00	20140608	11:05
013500004114	0000142406	8	8	20140605	08:00	20140605	16:00	20140608	11:10	20140608	11:35
013500004114	0000142468	8	8	20140605	08:00	20140605	16:00	20140608	11:40	20140608	12:02
013500004114	0000142430	8	8	20140605	08:00	20140605	16:00	20140608	12:07	20140608	12:15
013500004114	0000142508	8	8	20140605	08:00	20140605	16:00	20140608	12:20	20140608	12:27
013500004114	0000142179	8	8	20140605	08:00	20140605	16:00	20140608	12:32	20140608	13:17
013500004114	0000142511	8	8	20140605	08:00	20140605	16:00	20140608	13:22	20140608	13:47
013500004114	0000142557	8	8	20140605	08:00	20140605	16:00	20140608	13:52	20140608	13:55
013500004114	0000142527	8	8	20140605	08:00	20140605	16:00	20140608	14:00	20140608	14:02
013500004114	0000142552	8	8	20140605	08:00	20140605	16:00	20140608	14:07	20140608	14:12
013500004114	0000142536	8	8	20140605	08:00	20140605	16:00	20140608	14:17	20140608	14:20
013500004114	0000142394	8	8	20140605	08:00	20140605	16:00	20140608	14:25	20140608	14:27
013500004114	0000142349	8	8	20140605	08:00	20140605	16:00	20140608	14:32	20140608	14:37
013500004114	0000142480	8	8	20140605	08:00	20140605	16:00	20140608	14:42	20140608	14:45
013500004114	0000142515	8	8	20140605	08:00	20140605	16:00	20140608	14:50	20140608	14:55
013500004114	0000142346	8	8	20140605	08:00	20140605	16:00	20140608	15:00	20140608	15:05
013500004114	0000142507	8	8	20140605	08:00	20140605	16:00	20140608	15:10	20140608	15:15
013500004114	0000142356	8	8	20140605	08:00	20140605	16:00	20140608	15:20	20140608	15:32
013500004114	0000142403	8	8	20140605	08:00	20140605	16:00	20140608	15:37	20140608	16:12
013500004114	0000142148	8	8	20140605	08:00	20140605	16:00	20140608	16:17	20140608	16:20
013500004114	0000142458	8	8	20140605	08:00	20140605	16:00	20140608	16:25	20140608	16:27
013500004114	0000142334	8	8	20140605	08:00	20140605	16:00	20140608	16:32	20140608	16:37
013500004114	0000142522	8	8	20140605	08:00	20140605	16:00	20140608	16:42	20140608	16:47
013500004114	0000142506	8	8	20140605	08:00	20140605	16:00	20140608	16:52	20140608	17:02
013500004114	0000142345	8	8	20140605	08:00	20140605	16:00	20140608	17:07	20140608	17:10
013500004114	0000142342	8	8	20140605	08:00	20140605	16:00	20140608	17:15	20140608	17:25
013500004114	0000142389	8	8	20140605	08:00	20140605	16:00	20140608	17:30	20140608	17:42
013500004114	0000142347	8	8	20140605	08:00	20140605	16:00	20140608	17:47	20140608	17:50
013500004114	0000142366	8	8	20140605	08:00	20140605	16:00	20140608	17:55	20140608	18:30
013500004114	0000142479	8	8	20140605	08:00	20140605	16:00	20140608	18:35	20140608	18:40
013500004114	0000142543	8	8	20140605	08:00	20140605	16:00	20140608	18:45	20140608	18:52
013500004114	0000142560	8	8	20140606	08:00	20140606	16:00	20140608	18:57	20140608	19:05
013500004115	0000142260	8	8	20140604	08:00	20140604	16:00	20140608	07:00	20140608	07:02
013500004115	0000142070	8	8	20140603	08:00	20140603	16:00	20140608	07:07	20140608	07:12
013500004115	0000142484	8	8	20140605	08:00	20140605	16:00	20140608	07:17	20140608	07:22
013500004115	0000142129	8	8	20140603	08:00	20140603	16:00	20140608	07:27	20140608	07:42
013500004115	0000142145	8	8	20140604	08:00	20140604	16:00	20140608	07:47	20140608	07:57
013500004115	0000142142	8	8	20140604	08:00	20140604	16:00	20140608	08:02	20140608	08:07
013500004115	0000142298	8	8	20140604	08:00	20140604	16:00	20140608	08:12	20140608	08:15
013500004115	0000142239	8	8	20140604	08:00	20140604	16:00	20140608	08:20	20140608	08:22
013500004115	0000142252	8	8	20140604	08:00	20140604	16:00	20140608	08:27	20140608	08:30
013500004115	0000142133	8	8	20140605	08:00	20140605	16:00	20140608	08:35	20140608	08:40
013500004115	0000141984	8	8	20140605	08:00	20140605	16:00	20140608	08:45	20140608	08:55
013500004115	0000142540	8	8	20140605	08:00	20140605	16:00	20140608	09:00	20140608	09:05
013500004115	0000142253	8	8	20140604	08:00	20140604	16:00	20140608	09:10	20140608	09:12
013500004115	0000142130	8	8	20140605	08:00	20140605	16:00	20140608	09:17	20140608	09:25
013500004115	0000141269	8	8	20140529	08:00	20140529	16:00	20140608	09:30	20140608	14:12
013500004115	0000142363	8	8	20140605	08:00	20140605	16:00	20140608	14:17	20140608	14:27
013500004115	0000142487	8	8	20140605	08:00	20140605	16:00	20140608	14:32	20140608	14:42
013500004115	0000141986	8	8	20140605	08:00	20140605	16:00	20140608	14:47	20140608	14:57
013500004115	0000141918	8	8	20140605	08:00	20140605	16:00	20140608	15:02	20140608	15:07
013500004115	0000142483	8	8	20140605	08:00	20140605	16:00	20140608	15:12	20140608	15:15
013500004115	0000142494	8	8	20140605	08:00	20140605	16:00	20140608	15:20	20140608	16:27
013500004115	0000142495	8	8	20140605	08:00	20140605	16:00	20140608	16:32	20140608	16:37
013500004115	0000142496	8	8	20140605	08:00	20140605	16:00	20140608	16:42	20140608	16:47
013500004115	0000142497	8	8	20140605	08:00	20140605	16:00	20140608	16:52	20140608	16:57
013500004115	0000142498	8	8	20140605	08:00	20140605	16:00	20140608	17:02	20140608	17:07
